business_supplier,contacts_url,gold_status,gold_years,main_products,supplier_url
"Hangzhou Enpai Trading Co., Ltd.",//empire-promotion.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Promotional Gifts,Cap &amp; Hat,Shopping Bag,Umbrella,Cups &amp; Mugs",//empire-promotion.en.alibaba.com/company_profile.html#top-nav-bar
"JB International Trading Co., Ltd.",//jyjb.en.alibaba.com/contactinfo.html,Gold Supplier,1,"pvc sheet for offset printing,PVC sheet for inkjet printing,Coated Overlay,Non Lamination PVC card material,pvc sheet",//jyjb.en.alibaba.com/company_profile.html#top-nav-bar
"Weifang Sheen-E Economic And Trade Co., Ltd.",//wfshengyu.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Printing machinery and accessories,Building materials,Decorative materials,Hardware products,Wire and cable",//wfshengyu.en.alibaba.com/company_profile.html#top-nav-bar
"Changsha Tops Crafts Co., Ltd.",//tops1.en.alibaba.com/contactinfo.html,Gold Supplier,2,"fridge magnet,button badge,license plate,paper notebook,souvenir silicon bracelet",//tops1.en.alibaba.com/company_profile.html#top-nav-bar
AniVia,//www.alibaba.com/member/kr1013975016/contactinfo.html,Gold Supplier,3,Laminating machine,//www.alibaba.com/member/kr1013975016/company_profile.html#top-nav-bar
"Jiangsu Qiushi Plastic Co., Ltd.",//jsqssy.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Plastic films,Label films,Resin products,Release films,Packaging films",//jsqssy.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Qiyuan Packing Material Co., Ltd.",//mingchengpu.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Paper Box,Paper Bag,Jewelry Box,Paper Shopping Bag,Gift Bag",//mingchengpu.en.alibaba.com/company_profile.html#top-nav-bar
"Zhangzhou Taki Industry and Trade Co., Ltd.",//dayipackage.en.alibaba.com/contactinfo.html,Gold Supplier,6,"paper Kraft bags,shopping paper bag,paper Boutique box,Corrugated paper box,Eyelash paper box",//dayipackage.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Crystal Code Package Printing Co., Ltd.",//crystalcode.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Sticker,Label",//crystalcode.en.alibaba.com/company_profile.html#top-nav-bar
"Ningbo F.T.Z Enjoy Stationery Co., Ltd.",//nbyzjxwj.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Coloring toys,Sketch book,kids drawing,Ring binder,Stationery Set",//nbyzjxwj.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Jame Printing Co., Ltd.",//jame.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Books,Brochures,Catalogues,Envelopes,Flyers",//jame.en.alibaba.com/company_profile.html#top-nav-bar
"Wuxi Newcard Digital Technology Co., Ltd.",//wxnewcard.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Inkjet PVC printing sheet,Card printing sheet,Coated overlay sheet,PVC offset printing sheet,PVC sheet for digital printing",//wxnewcard.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Yijian Information Technology Co., Ltd.",//outdoorbanner.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Roll Up Banner Stand,X Stand,kt board,Custom Printing,Picture Print on Canvas",//outdoorbanner.en.alibaba.com/company_profile.html#top-nav-bar
Tunik Products,//www.alibaba.com/member/in110963003/contactinfo.html,Supplier,7,"Document Laminators,Photo Laminators,Paper Trimmers,Laminating Film Rolls,Laminating Film Pouches",//www.alibaba.com/member/in110963003/company_profile.html#top-nav-bar
"Dongguan Donghong Paper Products Co., Ltd.",//dhprint.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Gift Box,Packaging Box,Wine Box,Perfume Box",//dhprint.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Crystal Code Package Printing Co., Ltd.",//crystalcode.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Sticker,Label",//crystalcode.en.alibaba.com/company_profile.html#top-nav-bar
"Tech Gold Technology Co., Ltd.",//techgold.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Book Sewing Machine,Book Stitching Machine,Perfect Binding Machine,Three Knife Trimmer,Laminating Machine",//techgold.en.alibaba.com/company_profile.html#top-nav-bar
"Huizhou Yi To Culture Media Co., Ltd.",//yitolibrary.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Lamination Film,Packaging Film,CPP Film,Flexible Packaging Film,Paper Packaging Film",//yitolibrary.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Sun Color Printing & Packaging Co., Ltd.",//trustful.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Gift boxes,flower box,packaging box,Printing Service,catalogue printing",//trustful.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Haojun Printing Co., Ltd.",//szhaojun.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Paper Box,Display Box,Floor Display,Paper Bag,Label",//szhaojun.en.alibaba.com/company_profile.html#top-nav-bar
"Tongjie Image (Kunshan) Co., Ltd.",//cntongjiekunshan.en.alibaba.com/contactinfo.html,Supplier,4,"Banner,Flag,Sticker,UV Printing Board Signs,Display Stand Banner",//cntongjiekunshan.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Printyoung International Industry Co., Ltd.",//paperprintingmachines.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Offset printing machine,flute laminating machine,film laminating machine,Die cutting machine,folder gluer",//paperprintingmachines.en.alibaba.com/company_profile.html#top-nav-bar
"Foshan City Sanshui Xinli Paper Mucilage Glue Co., Ltd.",//sanshuixinli.en.alibaba.com/contactinfo.html,Gold Supplier,2,"cold laminating film,self adhesive vinly,doublesided tape,protective film,inkjet media",//sanshuixinli.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Coffe Packing Group Co., Ltd.",//paperbagfactory.en.alibaba.com/contactinfo.html,Supplier,3,"Packaging Bag,Packaging Box,Packing Box,Packing Bag",//paperbagfactory.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Congrui Printing & Packaging Co., Ltd.",//mq-print.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Paper bag,Kraft paper bag,Shopping bag,Packaging paper box,Boxes",//mq-print.en.alibaba.com/company_profile.html#top-nav-bar
Dongguan Engyprint Tech Company Ltd.,//winskys.en.alibaba.com/contactinfo.html,Gold Supplier,4,"labels,stickers,labeling machine,filling machine",//winskys.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Matsuoka Printing Co., Ltd.",//matsuokaprinting.en.alibaba.com/contactinfo.html,Gold Supplier,2,Paper Printing,//matsuokaprinting.en.alibaba.com/company_profile.html#top-nav-bar
AMPWAY INDUSTRIES PTE LTD,//sg1317521697cqsv.trustpass.alibaba.com/contactinfo.html,Gold Supplier,1,"Lever Arch Files,Ring Binders,Post Lock Insert Ring Binders,Clipboards,Magazine Holders",//sg1317521697cqsv.trustpass.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Chenyue Manufacturing Co., Ltd.",//cyhologram.en.alibaba.com/contactinfo.html,Gold Supplier,3,"hologram sticker,VOID sticker,security paper,holographic hot stamping foils,fragile sticker",//cyhologram.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Baifu Paper Co., Ltd.",//gzbfzy.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Color paper,Kraft paper,Offset Paper,Origami,Copy Paper",//gzbfzy.en.alibaba.com/company_profile.html#top-nav-bar
"Round Color Printing (Shenzhen) Co., Ltd.",//roundprinting.en.alibaba.com/contactinfo.html,Gold Supplier,2,"book printing,calendar printing,magazine printing,catalog printing,notebook printing",//roundprinting.en.alibaba.com/company_profile.html#top-nav-bar
Binderpia,//www.alibaba.com/member/binderpia/contactinfo.html,Supplier,2,"Twin wire ring,Double wire ring,General products,Hair dye,laminator",//www.alibaba.com/member/binderpia/company_profile.html#top-nav-bar
"Dongguan Brothersbox Industrial Co., Ltd.",//brothersboxfactory.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Gift Box,Puzzle,Stationery Items,Children Products",//brothersboxfactory.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Caibao Printing Co., Ltd.",//szcaibao.en.alibaba.com/contactinfo.html,Gold Supplier,6,"paper packing box,PVC/PET/PP plastic packing box,label sticker,hand bag,brochure",//szcaibao.en.alibaba.com/company_profile.html#top-nav-bar
"Ruian Ruipai Machinery Co., Ltd.",//ruipaimachinery.en.alibaba.com/contactinfo.html,Gold Supplier,3,"FILM BLOWING MACHINE,BAG MAKING MACHINE,PRINTING MACHINE,SLITTING MACHINE,PELLETIZING MACHINE",//ruipaimachinery.en.alibaba.com/company_profile.html#top-nav-bar
"Sumex DPS Co., Limited",//sumexdps.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Heat Transfer Paper,Photo Paper,Sublimation Blanks,Heat Press Machine,Inkjet Printer Ink",//sumexdps.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou U.E Packing Products Co., Ltd.",//gzue.en.alibaba.com/contactinfo.html,Gold Supplier,1,"paper bag,paper box,gift box,magazine,catalogue",//gzue.en.alibaba.com/company_profile.html#top-nav-bar
BINDEX MARKETING SERVICES,//www.alibaba.com/member/bindexms/contactinfo.html,Gold Supplier,1,"We are specialise in supplying binding machine,laminating machine,document shredders &amp; customise thermal covers",//www.alibaba.com/member/bindexms/company_profile.html#top-nav-bar
Shenzhen Nuoerp Technology Limited Company,//nuorp.en.alibaba.com/contactinfo.html,Supplier,4,"Luxury Cards,Invitation Cards",//nuorp.en.alibaba.com/company_profile.html#top-nav-bar
WellCare Infotech,//www.alibaba.com/member/ae1086837930/contactinfo.html,Supplier,3,Large Format Printers,//www.alibaba.com/member/ae1086837930/company_profile.html#top-nav-bar
"Zibo Jianli Light Industrial Products Co., Ltd.",//zibojianli.en.alibaba.com/contactinfo.html,Gold Supplier,1,Packaging Box,//zibojianli.en.alibaba.com/company_profile.html#top-nav-bar
"Wuhan ZSMY Technology Co., Ltd.",//yerppal.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Label,Sticker,Thermal Label,Thermal Sticker,Printer",//yerppal.en.alibaba.com/company_profile.html#top-nav-bar
"Hefei Reiz Innovative Tech. Co., Ltd.",//china-reiz.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Green house,Greenhouse,Light deprivation greenhouse,Agriculture greenhouse,Promotion product",//china-reiz.en.alibaba.com/company_profile.html#top-nav-bar
"Zhengzhou Pengsheng Packaging Material Co., Ltd.",//hnpengsheng.en.alibaba.com/contactinfo.html,Supplier,11,"thermal laminaion film,PET metalized lamination film,holographic laminaion film,hot stamping foil,soft touch film",//hnpengsheng.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Chengfeng Printing Co., Ltd.",//wzchengfeng.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Gift Box,Corrugated Box,Paper Box,Paper Bag,Paper Card",//wzchengfeng.en.alibaba.com/company_profile.html#top-nav-bar
"Guangdong Shuntong Color Printing Technology Co., Ltd.",//st-printing.en.alibaba.com/contactinfo.html,Gold Supplier,10,Adhesive labels,//st-printing.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Yihai Machinery Co., Ltd.",//wzyihai.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Air Bubble Film Machine,Membrane Laminating Machine,Film Blowing Machine,Bag Making Machine,Stretch Film Machine",//wzyihai.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Wenwi Packing Co., Ltd.",//szwenwi.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Carton Box,Jigsaw Puzzle,Jewelry Box,Gift Box,Playing Card",//szwenwi.en.alibaba.com/company_profile.html#top-nav-bar
"Hefei Reiz Innovative Tech. Co., Ltd.",//china-reiz.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Green house,Greenhouse,Light deprivation greenhouse,Agriculture greenhouse,Promotion product",//china-reiz.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Hongte Printing & Packaging Co., Ltd.",//hongtecn.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Color/gift box,papaer bag,label/stickers,Chocolate box /food packagings box,Jewelry &amp;Cosmetic packing box and bag",//hongtecn.en.alibaba.com/company_profile.html#top-nav-bar
"Henan Century Huitong Digital Technology Co., Ltd.",//hnssjht.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Cold lamination film,one way vision vinyl film,photo paper,self adhesive vinyl,double sided adhesive film",//hnssjht.en.alibaba.com/company_profile.html#top-nav-bar
"Foshan Xinlei Packaging Material Co., Ltd.",//xinleiprinting.en.alibaba.com/contactinfo.html,Gold Supplier,3,"hologram,hot stamp foil,printing sticker,watermark security thread paper,packaging box",//xinleiprinting.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Taiyi Printing Packaging Co., Ltd.",//taiyigiftpackaging.en.alibaba.com/contactinfo.html,Gold Supplier,3,"paper box,paper bag,gift box,wrappig paper,sticker",//taiyigiftpackaging.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Hongjun Crafts Co., Ltd.",//wzhongjun.en.alibaba.com/contactinfo.html,Gold Supplier,1,"sticker,fridge magnet,PVC bag,stationery,plastic item",//wzhongjun.en.alibaba.com/company_profile.html#top-nav-bar
"Shantou City Bailiwen Stationery Industry Co., Ltd.",//bailiwen.en.alibaba.com/contactinfo.html,Gold Supplier,5,"File folder,Expanding file,Envelope,clear book,PVC cardboard file",//bailiwen.en.alibaba.com/company_profile.html#top-nav-bar
Fujian Taian ,//laminationfilm.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Thermal Lamination Film,Holographic thermal lamination film,Metalized thermal lamination film,3D thermal lamination film,Soft Touch thermal lamination film",//laminationfilm.en.alibaba.com/company_profile.html#top-nav-bar
" Film Co., Ltd.",//sccmgrp.en.alibaba.com/contactinfo.html,Supplier,10,"PVC foam board,Banner,Sticker,Roll UP display,Pop up display",//sccmgrp.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Hua Cang Paper & Plastic Co., Limited",//gz-huacang.en.alibaba.com/contactinfo.html,Gold Supplier,5,"book printing,children book printing,paper bag,Calendar printing,textbook printing",//gz-huacang.en.alibaba.com/company_profile.html#top-nav-bar
"Hefei Reiz Innovative Tech. Co., Ltd.",//china-reiz.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Green house,Greenhouse,Light deprivation greenhouse,Agriculture greenhouse,Promotion product",//china-reiz.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Yifeng Printing & Packaging Co., Ltd.",//yifengpackaging.en.alibaba.com/contactinfo.html,Supplier,9,Paper Packing Box,//yifengpackaging.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Kolysen Packaging Integration Co., Ltd.",//kolysen.en.alibaba.com/contactinfo.html,Gold Supplier,6,"microwave popcorn bag,high shrink label film,chocolate foil packaging,butter wrapper,food packaging bag",//kolysen.en.alibaba.com/company_profile.html#top-nav-bar
"Suzhou Hongshuo Printing Co., Ltd.",//szlabelprinting.en.alibaba.com/contactinfo.html,Gold Supplier,2,"sticker,label,color box,packaging box,insert card",//szlabelprinting.en.alibaba.com/company_profile.html#top-nav-bar
Cangnan Hua Hao Stationery Company Ltd.,//cnxhhwj.en.alibaba.com/contactinfo.html,Gold Supplier,4,"sticky note,paper folder,notebook,calendar,gift box",//cnxhhwj.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Inimay Stationery Co., Ltd.",//inimay.en.alibaba.com/contactinfo.html,Gold Supplier,3,"notebook,diary,journal,file folder,stationery",//inimay.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Meijiacai Printing Co., Ltd.",//meijiacai.en.alibaba.com/contactinfo.html,Supplier,7,"Cylinder Box,Gift Box,Paper Bag,Paper Box,Booking Printing",//meijiacai.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Tongchuang Electronic Technology Co., Ltd.",//tcadvertising.en.alibaba.com/contactinfo.html,Gold Supplier,4,"large format printer,Eco solvent printer,UV printer,textile printer,solvent ink",//tcadvertising.en.alibaba.com/company_profile.html#top-nav-bar
"Xingtai Taiyu Plastic Co., Ltd.",//xingtaitaiyu.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Office supplies,Packaging Bags,Folder,Manila folder,Kraft folder",//xingtaitaiyu.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Sese Printing Co., Ltd.",//gzseseprinting.en.alibaba.com/contactinfo.html,Supplier,2,"Book Printing,Planner Printing,Catalog Printing,Card Game Printing,Paper Package Printing",//gzseseprinting.en.alibaba.com/company_profile.html#top-nav-bar
NITO INTERNATIONAL LIMITED,//www.alibaba.com/member/hk102597765/contactinfo.html,Gold Supplier,5,"Time Recorder, Paper Shredder, Fingerprint System, Binding Machines, Laminator, Door Access Control, Ribbon Cartridge, Card Rack, Time Card",//www.alibaba.com/member/hk102597765/company_profile.html#top-nav-bar
"Shenzhen Lucky Crafts Technology Co., Ltd.",//szluckycrafts.en.alibaba.com/contactinfo.html,Gold Supplier,3,"cupcake liner,cupcake box,wedding card,place card,candy box",//szluckycrafts.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Chenyue Manufacturing Co., Ltd.",//cyhologram.en.alibaba.com/contactinfo.html,Gold Supplier,13,"hologram sticker,VOID sticker,security paper,holographic hot stamping foils,fragile sticker",//cyhologram.en.alibaba.com/company_profile.html#top-nav-bar
"Wuxi City Qingfeng Plastic Co., Ltd.",//qfhkm.en.alibaba.com/contactinfo.html,Gold Supplier,9,"laminating film,laminating roll film,pvc binding covers,pp binding covers,pet binding covers",//qfhkm.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Gold Printing Culture Co., Ltd.",//goldprinting.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Paper Printing,Books,Notebooks,Calendars,Paper Boxes",//goldprinting.en.alibaba.com/company_profile.html#top-nav-bar
ASKA CORPORATION,//www.alibaba.com/member/jp116574399/contactinfo.html,Gold Supplier,3,"Shredder,Laminating machine,Writing material,stationery",//www.alibaba.com/member/jp116574399/company_profile.html#top-nav-bar
"Shenzhen Jinhao Color Printing Co., Ltd.",//jinhaoyi.en.alibaba.com/contactinfo.html,Supplier,11,"Hardcover Book Printing,Softcover Book Printing,Textbook Printing,Children Book Printing,Notebook Printing",//jinhaoyi.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou City HY Printing Co., Limited",//hy-printing.en.alibaba.com/contactinfo.html,Gold Supplier,13,"file folder printing,notebook printing,Books Printing,Catalog/brochure printing,paper box printing",//hy-printing.en.alibaba.com/company_profile.html#top-nav-bar
Tianjin Eyoung Printing Industrial Limited,//onprint.en.alibaba.com/contactinfo.html,Gold Supplier,5,"CTP Machine,CTcP machine,CTP Plate,UV-CTP Plate,CTcP plate",//onprint.en.alibaba.com/company_profile.html#top-nav-bar
"Qingzhou Bright Package Printing Co., Ltd.",//qzbr.en.alibaba.com/contactinfo.html,Gold Supplier,11,"Composite Aluminium Foil Paper,Plastic Composite Film,PE Coated Paper,Food Aluminum foil paper,Medical Aluminum Foil Paper",//qzbr.en.alibaba.com/company_profile.html#top-nav-bar
"Suzhou Jingyida Printing Co., Ltd.",//szjingyida.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Adhesive Sticker,Cosmetic Sticker,Wine Label,Box,Brochure",//szjingyida.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Box Natural Paper Products Co., Ltd.",//topbox.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Paper Gift Boxes,Packaging Material,Paper bags,Paper box,Paper Products",//topbox.en.alibaba.com/company_profile.html#top-nav-bar
