category,business_supplier,gold_status,gold_years,main_products,supplier_url,contacts_url
Cosmetics,"Guangzhou Sunwin Technology Co., Limited  ","Gold Supplier
                            ",6,"Beauty equipment,picosure laser,755nm 808nm 1064nm diode laser,fractional rf microneedle,hydro facial oxygeneo machines",https://sunwin-tech.en.alibaba.com/company_profile.html#top-nav-bar,https://sunwin-tech.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Micront Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Home Use Beauty Machine,Facial Cleansing Brush,Makeup Products,<font><b>Cosmetic</b></font>,Lipgloss",https://micront.en.alibaba.com/company_profile.html#top-nav-bar,https://micront.en.alibaba.com/contactinfo.html
Cosmetics,"Dongguan Feita Electronics Co., Limited  ","Gold Supplier
                            ",1,"LED Therapy Mask,Blackhead Remover,Facial Care Treatment,RF&EMS Color Light,Slimming Massager",https://feita-beauty.en.alibaba.com/company_profile.html#top-nav-bar,https://feita-beauty.en.alibaba.com/contactinfo.html
Cosmetics,Shenzhen Yuzi Beauty Technology Company Limited  ,"Gold Supplier
                            ",4,"hifu slimming machine,liposonix machine,lipo laser,cryotherapy machine,3 in 1 pressotherpay machine",https://yuzitechnology.en.alibaba.com/company_profile.html#top-nav-bar,https://yuzitechnology.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou LAFO Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",5,"beauty machine,face beauty machine,slimming machine,laser machine,hair removal machine",https://lafo.en.alibaba.com/company_profile.html#top-nav-bar,https://lafo.en.alibaba.com/contactinfo.html
Cosmetics,"Hangzhou Houzai Trading Co., Ltd.  ","Gold Supplier
                            ",2,"medical supplies,medical parts,OEM medical part,laparoscopic products,new product develope",https://houzai168.en.alibaba.com/company_profile.html#top-nav-bar,https://houzai168.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Shijiqiao Technology Co., Ltd.  ","Gold Supplier
                            ",1,"IPL hair removal,home use hair removal,Laser hair removal,portable hair removal,At-home IPL hair removal",https://cenbridge.en.alibaba.com/company_profile.html#top-nav-bar,https://cenbridge.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Beautou Technology Development Co., Ltd.  ","Gold Supplier
                            ",2,"hair straightener,facial beauty device,body care beauty machine,mesotherapy gun,foot massager device",https://beautou.en.alibaba.com/company_profile.html#top-nav-bar,https://beautou.en.alibaba.com/contactinfo.html
Cosmetics,Beijing Pk Tech Ltd.  ,"Gold Supplier
                            ",1,"Beauty Equipment,nd yag laser,hifu,diode laser,PERSONAL CARE",https://cnpengke.en.alibaba.com/company_profile.html#top-nav-bar,https://cnpengke.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Corelaser Beauty Equipment Co., Ltd.  ","Gold Supplier
                            ",5,"E-light(IPL+RF),808 DIODE LASER,HIFU MACHINE laser skin care,CRYOLIPOLYAIS MACHINE,CAVITATION MACHINE",https://corelaser.en.alibaba.com/company_profile.html#top-nav-bar,https://corelaser.en.alibaba.com/contactinfo.html
Cosmetics,"Weifang Sunshine Electronics Co., Ltd.  ","
                                    Supplier
                                ",8,Beauty Device (Only for Export),https://sunshinekj.en.alibaba.com/company_profile.html#top-nav-bar,https://sunshinekj.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Medsinglong Medical Equipment Co., Ltd.  ","Gold Supplier
                            ",5,"Ultrasound Machine,Dental chair,x-ray machine & accessories,Blood analyzer,Veterinary equipment",https://ultrasound-msl.en.alibaba.com/company_profile.html#top-nav-bar,https://ultrasound-msl.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Actions Electronics Co., Ltd.  ","Gold Supplier
                            ",5,"Microphones,Microphone Accessories,Speaker,Car Related Products,Cable",https://szactions.en.alibaba.com/company_profile.html#top-nav-bar,https://szactions.en.alibaba.com/contactinfo.html
Cosmetics,Guangzhou City Kingshadow Hair Beauty Salon Equipment Manufactory  ,"
                                    Supplier
                                ",8,"Salon & Beauty Furniture (Barber Chair,Shampoo Unit,Styling Chair,Beauty Beds,Pedicure Chair,Mirror Station)",https://kingshadow.en.alibaba.com/company_profile.html#top-nav-bar,https://kingshadow.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Jierui Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Slimming Machines,Multifunctional Facial Machines,Hair Removal,Home Use Beauty Equipment,Spa Use Beauty Equipment",https://beautymachinejierui.en.alibaba.com/company_profile.html#top-nav-bar,https://beautymachinejierui.en.alibaba.com/contactinfo.html
Cosmetics,"SAN SUI INDUSTRIES CO., LTD.  ","Gold Supplier
                            ",2,"Task Light,Desk Light,Magnifier,Magnifying lamp,LED Lighting",https://sansuilight.en.alibaba.com/company_profile.html#top-nav-bar,https://sansuilight.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing Sunlight Co., Ltd.  ","Gold Supplier
                            ",8,"Nd yag laser,Diode Laser,CO2 fractional laser,SHR IPL,laser spare parts",https://sunlightlaser.en.alibaba.com/company_profile.html#top-nav-bar,https://sunlightlaser.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen GOODWIND Technology Development Co., Ltd.  ","
                                    Supplier
                                ",10,"Ultrasonic Face Firming Beauty Machine,All-dimension Skin Sculptor,Photon Ultrasonic Galvanic Anti-wrinkle Renewal Machine,Ionic Photon Sonic Beauty Care Machine,Photon Shine Rejuvenation Complex",https://goodwind.en.alibaba.com/company_profile.html#top-nav-bar,https://goodwind.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Cherrybeauty Technology Co., Limited  ","Gold Supplier
                            ",3,"Picosure laser,fractional CO2 laser and vaginal tightening equipment,diode laser,HIFU face lift and Vmax series,plasma skin care",https://cherrybeauty.en.alibaba.com/company_profile.html#top-nav-bar,https://cherrybeauty.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Miaomei Trading Co., Ltd.  ","Gold Supplier
                            ",3,"Pedicure chair,Electric beauty bed,Shampoo chair,Barber chair,Multifunctional beauty mahchine",https://beautymacine.en.alibaba.com/company_profile.html#top-nav-bar,https://beautymacine.en.alibaba.com/contactinfo.html
Cosmetics,Fujian Foursea Corporation Ltd.  ,"Gold Supplier
                            ",1,"Gimbal stabilizer,Mini projector,Beauty care product,Health care product",https://fourseacorp.en.alibaba.com/company_profile.html#top-nav-bar,https://fourseacorp.en.alibaba.com/contactinfo.html
Cosmetics,"Hebei Taliya Beauty Technology Co., Ltd.  ","Gold Supplier
                            ",1,"Beauty technology research and development,Instrumentation,medical instruments,<font><b>cosmetic</b></font>",https://hbthalia.en.alibaba.com/company_profile.html#top-nav-bar,https://hbthalia.en.alibaba.com/contactinfo.html
Cosmetics,"Shanghai Healeasy Medical Equipment Co., Ltd.  ","Gold Supplier
                            ",2,"Shock Wave Therapy Equipment,laser physiotherapy equipment,Acoustic Wave Therapy Equipment,Air pressure therapy equipment,Power Assisted Liposuction",https://healeasy.en.alibaba.com/company_profile.html#top-nav-bar,https://healeasy.en.alibaba.com/contactinfo.html
Cosmetics,"Zhejiang Sowell Commodity Co., Ltd.  ","Gold Supplier
                            ",10,"Personal Care Product,manicure set,pedicure set,as seen as on TV,Pet brush",https://bolly.en.alibaba.com/company_profile.html#top-nav-bar,https://bolly.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing San He Photoelectric Technology Co., Ltd.  ","
                                    Supplier
                                ",9,"Beauty & Medical Machine(Only Foreign Trade),Power and Control Panel",https://sanhelaser.en.alibaba.com/company_profile.html#top-nav-bar,https://sanhelaser.en.alibaba.com/contactinfo.html
Cosmetics,"Shijiazhuang Youleersi Trading Co., Ltd.  ","Gold Supplier
                            ",1,"dermaroller,blackhead remover,hair curler,makeup brush cleaner,eye mask",https://yolowyf.en.alibaba.com/company_profile.html#top-nav-bar,https://yolowyf.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Shengkang Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",8,"nano face sprayer,home beauty device,skin scrubber,blackhead remover,massage tools",https://szshk.en.alibaba.com/company_profile.html#top-nav-bar,https://szshk.en.alibaba.com/contactinfo.html
Cosmetics,Guangzhou Baiyun District Sanyuanli Xinchao Hairdressing Supplies Sales Department  ,"Gold Supplier
                            ",11,"Barber Chair,Shampoo Bed,Mirror Table,Trolley,Nailand Facial Beauty",https://gzhuibang.en.alibaba.com/company_profile.html#top-nav-bar,https://gzhuibang.en.alibaba.com/contactinfo.html
Cosmetics,"Foshan Nanhai Weisina Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",2,"Lipo Laser,Hair Removal,ND Yag Laser,Microdermabrasion,Skin Care",https://weisina.en.alibaba.com/company_profile.html#top-nav-bar,https://weisina.en.alibaba.com/contactinfo.html
Cosmetics,"Jiangmen Hengzhuo Salon & Beauty Equipment Co., Ltd.  ","
                                    Supplier
                                ",6,"Salon and Beauty Furniture,Beauty Instrument (Mainly for Skin and Nail Care)",https://chinahengzhuo.en.alibaba.com/company_profile.html#top-nav-bar,https://chinahengzhuo.en.alibaba.com/contactinfo.html
Cosmetics,Guangzhou Shendiao Beauty Equipment Technology Company Limited  ,"Gold Supplier
                            ",1,"beauty equipment,phd led whiting machine,Hydration oxygen injection instrument,deep cleaning machine,face lift",https://sdmrkj.en.alibaba.com/company_profile.html#top-nav-bar,https://sdmrkj.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yucaitang , Co., Ltd.  ","Gold Supplier
                            ",11,"Hair Coloring,Hair Care,Hair Thickening,Body Care,Face Care",https://yucaitang.en.alibaba.com/company_profile.html#top-nav-bar,https://yucaitang.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Lijia , Co., Ltd.  ","
                                    Supplier
                                ",5,"<font><b>Cosmetics</b></font> (Facial Mask,Essential Oil,Cream),<font><b>Cosmetics</b></font>(Facial Mask",https://sikinder.en.alibaba.com/company_profile.html#top-nav-bar,https://sikinder.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Daier , Co., Ltd.  ","Gold Supplier
                            ",11,"makeup kit,hair wax,foundation,mascara,eyeliner",https://gzdaier.en.alibaba.com/company_profile.html#top-nav-bar,https://gzdaier.en.alibaba.com/contactinfo.html
Cosmetics,"Zhejiang Chenxin , Co., Ltd.  ","Gold Supplier
                            ",7,"<font><b>Cosmetic</b></font>,Hair dye,hair dye powder,shampoo,hair mask",https://hairdye.en.alibaba.com/company_profile.html#top-nav-bar,https://hairdye.en.alibaba.com/contactinfo.html
Cosmetics,STE LABO BIO MISS -SARL  ,"Gold Supplier
                            ",6,"Organic Argan Oil,Organic Prickly Pear Seed Oil,Vegetable Carrier Oils,Moroccan Black Soap,<font><b>Cosmetic</b></font> Clays",https://labobiomiss.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://labobiomiss.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Dongguan Fuwen , Co., Ltd.  ","Gold Supplier
                            ",4,"Laundry Detergent,Washing Powder,hand sanitizer,Toliet Bowl Cleaner Detergent,disinfectant",https://dgfuwen.en.alibaba.com/company_profile.html#top-nav-bar,https://dgfuwen.en.alibaba.com/contactinfo.html
Cosmetics,Guangzhou OCCA Chemical Limited  ,"Gold Supplier
                            ",10,"Hair Care Products(Shampoo,Perm Lotion,Hair Styling Product,Hair Color Cream),Body Care Products(Body Wash)",https://occa.en.alibaba.com/company_profile.html#top-nav-bar,https://occa.en.alibaba.com/contactinfo.html
Cosmetics,"Foshan Akia , Co., Ltd.  ","Gold Supplier
                            ",11,"Kids Makeup,Halloween Makeup,Kids Makeup Accessory,Teenager Makeup,Capsule Gashapon",https://fsakiaco.en.alibaba.com/company_profile.html#top-nav-bar,https://fsakiaco.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Hi-Tech , Co., Ltd.  ","Gold Supplier
                            ",11,"Keratin Treatment,Shampoo,Moroccan Oil,Hair Conditioner,Hair Treatment",https://cnhitech.en.alibaba.com/company_profile.html#top-nav-bar,https://cnhitech.en.alibaba.com/contactinfo.html
Cosmetics,ProInvest Commerce Ltd  ,"Gold Supplier
                            ",5,"Organic <font><b>Cosmetics</b></font>,Organic Food and Snacks,Herbal Tea,Bio Products,Natural <font><b>Cosmetics</b></font>",https://proinvest.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://proinvest.trustpass.alibaba.com/contactinfo.html
Cosmetics,"ESSCALATE , (HONG KONG) LIMITED  ","Gold Supplier
                            ",9,"Shampoo,Conditioner,Hair styling products,Hair wax & gel,Hair treatment",https://esscalate.en.alibaba.com/company_profile.html#top-nav-bar,https://esscalate.en.alibaba.com/contactinfo.html
Cosmetics,HERBOVEDA INDIA  ,"Gold Supplier
                            ",10,"Hair Color,Hair Dye,Black Henna,Stevia,Turmeric",https://herbovedaindia.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://herbovedaindia.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Colorite , Ltd.  ","
                                    Supplier
                                ",5,"Lipstick,Eyeshadow,Foundation,Mascara,Loose Powder",https://coloritemakeup.en.alibaba.com/company_profile.html#top-nav-bar,https://coloritemakeup.en.alibaba.com/contactinfo.html
Cosmetics,"Huizhou Boymay , Co., Ltd.  ","Gold Supplier
                            ",1,"jade roller,bath bombs,shampoo bar,gua sha,serum",https://boymay.en.alibaba.com/company_profile.html#top-nav-bar,https://boymay.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Junen Packaging Products Co., Ltd.  ","Gold Supplier
                            ",10,"Pharmacentical Alnminum Tube,<font><b>Cosmetic</b></font> Aluminum Tube,Aluminum Tube,Laminated Tube,Ointment tubes",https://szjunen.en.alibaba.com/company_profile.html#top-nav-bar,https://szjunen.en.alibaba.com/contactinfo.html
Cosmetics,"Shantou New Wave Art , Packaging Factory  ","Gold Supplier
                            ",3,"plastic lid,plastic bottle,roll on bottles,PS bottle,powder bottle",https://newwavepack.en.alibaba.com/company_profile.html#top-nav-bar,https://newwavepack.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Daieme , Co., Ltd.  ","Gold Supplier
                            ",11,"Skin Care & Personal Beauty,Essential Oil,Aromatherapy,Body Care,Beard Kit",https://queenoem.en.alibaba.com/company_profile.html#top-nav-bar,https://queenoem.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Pallas , Co., Ltd.  ","
                                    Supplier
                                ",2,"Skin Care,Body Care,Hair Care",https://hkpallas.en.alibaba.com/company_profile.html#top-nav-bar,https://hkpallas.en.alibaba.com/contactinfo.html
Cosmetics,"MODERN , DISTRIBUTOR  ","Gold Supplier
                            ",4,"whitening creams,Hair Colours,incense,Beauty Products,soaps",https://pk1019681065.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://pk1019681065.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Oalen , Co., Ltd.  ","
                                    Supplier
                                ",3,"Face Mask and Serum,Beard Grooming Kit,Essential Oil,Body Cream and Wash,Hair Pomade and Shampoo",https://oalen.en.alibaba.com/company_profile.html#top-nav-bar,https://oalen.en.alibaba.com/contactinfo.html
Cosmetics,"Athena (Guangzhou) , Manufacturer Co., Ltd.  ","
                                    Supplier
                                ",12,"Facial Cream,Facial Mask,Body Lotion,Lipstick,Handmade Soap",https://athena.en.alibaba.com/company_profile.html#top-nav-bar,https://athena.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Qiaomei , Co., Ltd.  ","
                                    Supplier
                                ",1,"Toner,Face Cream,Facial Cleanser,Emulsion,Essence",https://gzqiaomei.en.alibaba.com/company_profile.html#top-nav-bar,https://gzqiaomei.en.alibaba.com/contactinfo.html
Cosmetics,D.K. INDUSTRIES  ,"Gold Supplier
                            ",7,"Indian Rajasthani Natural Henna powder,Natural Henna based Herbal Black Henna,Indian Henna Low chemical Based Henna Hair Color powder,Instant Henna Hair Dye Black Henna Powder,100% Original Indian grown Natural Henna Powder for Natural Hair Coloring",https://kalimehandi.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://kalimehandi.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Oalen , Co., Ltd.  ","
                                    Supplier
                                ",2,"Face Mask and Serum,Beard Grooming Kit,Essential Oil,Body Cream and Wash,Hair Pomade and Shampoo",https://oalencosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://oalencosmetics.en.alibaba.com/contactinfo.html
